sample_id,origin_segment_id,doc_id,source_file,doc_title,doc_keywords,year,page,section_guess,split,label,label_name,generator,generator_model,word_count,text,token_count
1127,376_2014_penerapan_metode_extreme_programming_pada_sistem_informasi_pengendalian_bahan_baku_produksi__p6_b4_5,376_2014_penerapan_metode_extreme_programming_pada_sistem_informasi_pengendalian_bahan_baku_produksi,376_2014_penerapan_metode_extreme_programming_pada_sistem_informasi_pengendalian_bahan_baku_produksi.pdf,Penerapan Metode Extreme Programming Pada Sistem Informasi Pengendalian Bahan Baku Produksi,"Raw Materials, Information Systems, Extreme Programming",2014,6,hasil_pembahasan,train,0,human,human,human,82,"Tahap selanjutnya menguji hasil implemntasi yang telah dibuat dengan blackbox testing. Black box testing adalah pengujian yang dilakukan hanya mengamati hasil eksekusi melalui data uji dan memeriksa fungsional dari perangkat lunak. Pengujian black box, mengevaluasi hanya dari tampilan luarnya(interface nya), fungsionalitasnya, tidak perlu mengetahui bagaimana proses detilnya, yang diperlukan hanya mengetahui input dan outputnya saja. Selain pengujian dengan blackbox, pengujian juga dilakukan dengan menyebar kuesioner ke beberapa pengguna. Berikut hasil pengujian blackbox dan kuesioner penilaian aplikasi pada tabel 3 dan 4.",105
1128,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia___p1_b1_1,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_.pdf,Sistem Pakar Berbasis Web Dengan Metode Probabilitas Klasik Untuk Diagnosa Penyakit Tuberkulosis Pada Manusia,"sistem pakar, probabilitas klasik, tuberkulosis dewasa, PHP, MySQL",2013,1,,ood,0,human,human,human,152,"Indonesia menduduki peringkat ketiga di dunia untuk penyakit tuberkulosis. Dengan adanya hal tersebut diperlukan pengetahuan mengenai penyakit tuberkulosis bagi para ahli medis pemula melalui media pembelajaran yang dapat bermanfaat, agar dapat membantu masyarakat dalam mendiagnosis penyakit tuberkulosis pada manusia dewasa. Kebutuhan media pembelajaran mengenai penyakit ini bagi para ahli medis berkaitan dengan aspek-aspek alat pembelajaran yang murah, praktis dan dapat diakses secara mudah dimana saja, dan kapan saja. Untuk memenuhi kebutuhan tersebut perlu dibangun sebuah sistem pakar berbasis Web yang dapat digunakan untuk mendiagnosis penyakit tuberkulosis manusia dewasa dengan menggunakan metode probabilitas klasik. Sistem pakar ini dibangun menggunakan bahasa pemrograman PHP dengan basis data MySQL dan dapat digunakan untuk membantu para ahli medis pemula maupun yang tidak mengetahui secara langsung bidang penyakit tersebut dalam mengenali diagnosa awal penyakit tuberkulosis pada manusia dewasa. Media pembelajaran mengenai penyakit ini dapat bermanfaat sebagai alat pembelajaran yang murah, praktis dan dapat diakses secara mudah dimana saja.",173
1129,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia___p1_b3_2,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_.pdf,Sistem Pakar Berbasis Web Dengan Metode Probabilitas Klasik Untuk Diagnosa Penyakit Tuberkulosis Pada Manusia,"sistem pakar, probabilitas klasik, tuberkulosis dewasa, PHP, MySQL",2013,1,,ood,0,human,human,human,109,"Penggunaan sistem informasi dan kecerdasan buatan semakin berkembang terutama untuk membantu dalam mengambil keputusan klinis seperti proses anamnesis, diagnosis, terapi, dan prognosis. Meskipun sistem semacam ini hanya bersifat membantu para klinisi, namun keberadaannya sangat dibutuhkan terutama bagi para klinisi yang masih pemula. Sampai saat ini ada beberapa hasil sesuai dengan kepakaran seseorang, misalnya bidang kedokteran, pendidikan ataupun pertanian. Pada bidang kesehatan sendiri, telah terjadi pergeseran dari analisis penyakit secara manual menjadi analisis penyakit dengan menggunakan alat/sistem pakar yang lebih efisien dan hemat tenaga. Sistem pakar merupakan penerapan teknik kecerdasan buatan yang menirukan apa yang dikerjakan oleh seorang pakar ketika mengatasi permasalahan yang rumit berdasarkan pengetahuan yang dimilikinya [6].",133
1130,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia___p1_b9_3,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_.pdf,Sistem Pakar Berbasis Web Dengan Metode Probabilitas Klasik Untuk Diagnosa Penyakit Tuberkulosis Pada Manusia,"sistem pakar, probabilitas klasik, tuberkulosis dewasa, PHP, MySQL",2013,1,hasil_pembahasan,ood,0,human,human,human,110,"jawaban yang tidak memiliki kepastian penuh. Ketidakpastian ini bisa berupa probabilitas yang tergantung dari hasil suatu kejadian. Hasil yang tidak pasti disebabkan oleh dua faktor yaitu aturan yang tidak pasti dan jawaban pengguna yang tidak pasti atas suatu pertanyaan yang diajukan oleh sistem. Hal ini sangat mudah dilihat pada sistem diagnosis penyakit, dimana pakar tidak dapat mendefinisikan tentang hubungan antara gejala dengan penyebabnya secara pasti, dan pasien tidak dapat merasakan suatu gejala dengan pasti pula, akhirnya ditemukan banyak kemungkinan diagnosis. dengan demikian sistem pakar harus mampu bekerja dalam ketidakpastian untuk mendapatkan ketelitian hasil pemeriksaan penyakit yang ingin didiagnosisnya.. Salah satu yang dapat menyelesaikan masalah ketidakpastian adalah teori probabilitas klasik. [7]",126
1131,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia___p2_b6_4,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_.pdf,Sistem Pakar Berbasis Web Dengan Metode Probabilitas Klasik Untuk Diagnosa Penyakit Tuberkulosis Pada Manusia,"sistem pakar, probabilitas klasik, tuberkulosis dewasa, PHP, MySQL",2013,2,,ood,0,human,human,human,169,"1. Tuberkulosis Paru Tuberkulosis paru adalah Tuberkulosis yang menyerang organ paru-paru pada manusia. Gejala yang akan muncul adalah batuk terus–menerus dan berdahak selama 3 minggu atau lebih dan lama–kelamaan dahak akan semakin banyak dan berwarna merah karena mengandung darah, berkeringat tanpa aktivitas di malam hari, demam, malaise, berat badan turun, nyeri dada, sesak nafas dan pada anak– anak akan ada pembesaran kelenjar getah bening. [13] 2. Tuberkulosis ekstra paru Tuberkulosis ekstra paru adalah Tuberkulosis yang menyerang organ lain selain paru. Antara lain adalah [13]: a. Tuberkulosis susunan syaraf pusat (Meningitis) Tuberkulosis meningitis merupakan peradangan pada selaput otak (meningen) yang disebabkan oleh bakteri Micobacterium tuberculosis. Penyakit ini merupakan salah satu bentuk komplikasi yang sering muncul pada penyakit tuberculosis paru. Infeksi primer muncul di paruparu dan dapat menyebar secara limfogen dan hematogen ke berbagai daerah di tubuh di luar paru. b. Tuberkulosis jantung Tuberkulosis jantung jarang, hanya 0,5 – 4 % dari TB anak. Tuberkulosis jantung biasanya terjadi akibat invasi kuman secara langsung atau drainase limfatik dari kelenjar limfe subkarinal.",235
1132,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia___p3_b1_5,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_,377_2013_sistem_pakar_berbasis_web_dengan_metode_probabilitas_klasik_untuk_diagnosa_penyakit_tuberkulosis_pada_manusia_.pdf,Sistem Pakar Berbasis Web Dengan Metode Probabilitas Klasik Untuk Diagnosa Penyakit Tuberkulosis Pada Manusia,"sistem pakar, probabilitas klasik, tuberkulosis dewasa, PHP, MySQL",2013,3,,ood,0,human,human,human,166,"ini, yaitu TB tulang belakang, TB sendi panggul dan TB sendi lutut. d. Tuberkulosis ginjal Tuberkulosis ginjal merupakan local infeksi yang paling sering, biasanya disebabkan penyebaran hematogen baik dari tuberkulosis paru maupun tulang. Gejala klinis yang muncul adalah anoreksia, turun berat badan, hematuria dan demam yang bersifat intermittent (berselang). e. Tuberkulosis mata Tuberkulosis pada mata umumnya mengenai konjungtiva dan kornea sehingga sering disebut keratokonjungtivitis fliktenularis. Keratokonjungtivitis fliktenularis (KF) adalah penyakit pada konjungtivitis dan kornea yang ditandai oleh terbentuknya satu atau lebih nodul inflamasi yang disebut flikten pada daerah limbus. Gejalanya antara lain adalah adanya nodul kecil berwarna putih / merah muda pada konjungtiva disertai hiperemis disekitarnya, demam lama, berat badan tidak naik dan sebagainya. f. Tuberkulosis hati Tuberkulosis pada hati adalah salah satu TB yang jarang ditemukan. Terjadinya tuberkulosis hati melalui proses penyebaran hematogen dan infeksi primer dari paru kemudian mencapai sistem hepatobilier melalui vena porta. Selain itu tuberkel dihati dapat terjadi melalui jalur limfatik yaitu rupturnya kelenjar limpe porta hepatic yang membawa M. tuberkulosis ke hati.",253
1133,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise__p2_b1_1,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise.pdf,Sistem Data Warehouse Dan Data Mining Sebagai Pengukur Kinerja Enterprise,"business process, OLTP, data warehousing, data mining, enterprise performance, measurement",2011,2,,train,0,human,human,human,171,"Sistem informasi pada organisasi sebagian besar digunakan untuk membantu pelaksanaan business process enterprise. Sistem tersebut pada umumnya belum dapat menyediakan informasi strategis dan membantu manajemen dalam melakukan evaluasi kinerja enterprise. Hal ini terjadi karena sistem informasi sebagian besar dibangun menggunakan konsep database OLTP (online transaction processing) dan bersifat ad hoc. Permasalahan ini terjadi pula pada sistem informasi di sebagian besar Perguruan Tinggi di Kota Tangerang sebagai sampel penelitian. Alternatif pemecahan masalah tersebut adalah membangun sistem informasi yang menerapkan konsep dan cara kerja data warehouse dan data mining yang dapat dijasikan sebagai tools pengukur kinerja enterprise. Metodologi pengembangan sistemnya menggunakan metode system developmnet life cycle (SDLC). Metode SDLC terdiri dari tahapan: system study, analysis design, system development, dan implementation. Melalui pendekatan ini diciptakan sebuah sistem informasi dengan konsep data warehouse dan data mining yang dapat menghasilkan informasi yang bersifat strategis, sesuai kebutuhan, dan sebagai tools melaksanakan pengukuran kinerja enterprise. Hasil akhir penelitian adalah sebuah sistem data warehouse dan data mining sebagai tools pengukur kinerja enterprise pada Perguruan Tinggi Raharja sebagai prototipe penerapannya.",211
1134,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise__p2_b3_2,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise.pdf,Sistem Data Warehouse Dan Data Mining Sebagai Pengukur Kinerja Enterprise,"business process, OLTP, data warehousing, data mining, enterprise performance, measurement",2011,2,,train,0,human,human,human,85,"Kegiatan organisasi saat ini dan akan datang senantiasa didukung oleh teknologi informasi dan mengarah kepada otomatisasi. Dengan dukungan teknologi informasi, organisasi (enterprise) dapat menghasilkan produk dan jasa yang berkualitas tinggi. Tidak hanya itu, data dan informasi tentang produk dan jasa enterprise menjadi sangat strategis, bersifat digital, dan terhubung satu sama lain melalui suatu jejaring kerja. Karenanya bisnis enterprise menjadi bersifat global dan sangat kompetitif. Namun, organisasi dituntut dapat memanfaatkan teknologi informasi untuk kepentingan yang lebih strategis, tidak hanya digunakan untuk mendukung kegiatan proses business enterprise.",101
1135,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise__p5_b3_3,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise.pdf,Sistem Data Warehouse Dan Data Mining Sebagai Pengukur Kinerja Enterprise,"business process, OLTP, data warehousing, data mining, enterprise performance, measurement",2011,5,,train,0,human,human,human,140,"Sebagian besar sistem informasi dibangun untuk mendukung pengolahan data transaksional dan operasional harian enterprise [5]. Tidak demikian dengan sistem data warehouse dan data mining sebagai tools pengukur kinerja enterprise pada penelitian ini. Sistem dibangun untuk digunakan oleh eksekutif karena dapat menghasilkan informasi yang bersifat strategis dan sesuai dengan kebutuhan eksekutif. Hasil pengukuran yang dilakukan sistem terbukti memperkuat pendapat Henry Antonius, et. al [6] tentang aplikasi data warehouse yang dibuat dan terapkannya pada rumah sakit. Pengukuran kinerja enterprise pada sistem diukur berdasarkan capaian key performance indicator (KPI) yang telah ditetapkan sebelumnya. Pada implementasi sistem, KPI yang diukur terdiri dari: (i) presentsi luas (PL), (ii) presentasi murni (PM), (iii) mahasiswa daftar, (iv) mahasiswa registrasi, (iv) registrasi perjurusan dan per-konsentrasi, dan (vii) tingkat kinerja personil. Secara rinci hasil pengukuran kinerja enterprise yang dilakukan oleh sistem data warehouse dan data mining adalah sebagai berikut.",193
1136,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise__p6_b1_4,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise.pdf,Sistem Data Warehouse Dan Data Mining Sebagai Pengukur Kinerja Enterprise,"business process, OLTP, data warehousing, data mining, enterprise performance, measurement",2011,6,hasil_pembahasan,train,0,human,human,human,101,"Pada gambar dua, sistem data warehouse dan data mining menampilkan hasil pengkuran kinerja realisasi presentasi luas dan prosentasenya terhadap target yang ditetapkan. Hasil pengukuran ditampilkan dengan metode data mart query (DMQ) seperti yang juga digunakan oleh Untung Rahardja, et. al [7]. Metode ini dipilih karena dapat langsung menampilkan source code pada display dan proses query yang dikerjakan oleh engine. Berdasarkan hasil pengukuran, manajemen dapat mengevaluasi kinerja enterprise pada aspek presentasi luas. Manajemen juga dapat mengambil keputusan strategis untuk meningkatkan kinerja enterprise dalam mencapai target presentasi luas, dan. user pada level tertentu dapat mengetahui informasi detail tentang realisasi presentasi luas (gambar 2).",127
1137,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise__p8_b4_5,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise,378_2011_sistem_data_warehouse_dan_data_mining_sebagai_pengukur_kinerja_enterprise.pdf,Sistem Data Warehouse Dan Data Mining Sebagai Pengukur Kinerja Enterprise,"business process, OLTP, data warehousing, data mining, enterprise performance, measurement",2011,8,,train,0,human,human,human,88,"Tampak pada gambar lima, sistem data warehouse dan data mining sebagai tools pengukur kinerja enterprise menampilkan hasil pengukuran kinerja pencapaian mahasiswa daftar dan prosentase realisasi pencapaian target mahasiswa daftar. Dengan dukungan informasi yang ditampilkan sistem, manajemen dapat melakukan evaluasi kinerja divisi pemasaran dari aspek realisasi pencapaian target mahasiswa daftar. Hasil pengukuran ini dapat membantuk manajemen dalam mengambil keputusan strategis untuk meningkatkan kinerja panitia penerimaan mahasiswa baru dari aspek pencapaian target mahasiswa daftar. Selain itu, sistem yang dibangun juga dapat menampilkan informasi detail tentang realisasi mahasiswa daftar (gambar 6).",102
